ChronologicalIndex,DrawID,PreviousDrawID,EligibleTarget,Phase,OutcomeAccess
13685,45665,45664,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13686,45666,45665,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13687,45668,45666,False,ineligible_nonconsecutive,ALLOWED
13688,45669,45668,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13689,45670,45669,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13690,45671,45670,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13691,45672,45671,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13692,45673,45672,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13693,45674,45673,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13694,45675,45674,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13695,45676,45675,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13696,45677,45676,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13697,45678,45677,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13698,45679,45678,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13699,45680,45679,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13700,45681,45680,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13701,45682,45681,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13702,45683,45682,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13703,45684,45683,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13704,45685,45684,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13705,45686,45685,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13706,45687,45686,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13707,45688,45687,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13708,45689,45688,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13709,45690,45689,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13710,45692,45690,False,ineligible_nonconsecutive,ALLOWED
13711,45693,45692,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13712,45694,45693,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13713,45695,45694,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13714,45696,45695,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13715,45697,45696,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13716,45698,45697,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13717,45699,45698,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13718,45700,45699,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13719,45701,45700,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13720,45702,45701,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13721,45703,45702,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13722,45704,45703,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13723,45705,45704,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13724,45706,45705,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13725,45707,45706,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13726,45708,45707,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13727,45709,45708,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13728,45710,45709,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13729,45711,45710,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13730,45712,45711,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13731,45713,45712,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13732,45714,45713,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13733,45716,45714,False,ineligible_nonconsecutive,ALLOWED
13734,45717,45716,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13735,45718,45717,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13736,45719,45718,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13737,45720,45719,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13738,45721,45720,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13739,45722,45721,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13740,45723,45722,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13741,45724,45723,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13742,45725,45724,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13743,45726,45725,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13744,45728,45726,False,ineligible_nonconsecutive,ALLOWED
13745,45729,45728,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13746,45730,45729,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13747,45731,45730,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13748,45732,45731,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13749,45733,45732,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13750,45734,45733,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13751,45735,45734,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13752,45736,45735,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13753,45737,45736,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13754,45738,45737,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13755,45740,45738,False,ineligible_nonconsecutive,ALLOWED
13756,45741,45740,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13757,45742,45741,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13758,45743,45742,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13759,45744,45743,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13760,45745,45744,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13761,45746,45745,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13762,45747,45746,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13763,45748,45747,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13764,45749,45748,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13765,45750,45749,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13766,45752,45750,False,ineligible_nonconsecutive,ALLOWED
13767,45753,45752,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13768,45754,45753,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13769,45755,45754,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13770,45756,45755,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13771,45757,45756,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13772,45758,45757,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13773,45759,45758,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13774,45760,45759,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13775,45761,45760,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13776,45762,45761,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13777,45764,45762,False,ineligible_nonconsecutive,ALLOWED
13778,45765,45764,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13779,45766,45765,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13780,45767,45766,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13781,45768,45767,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13782,45769,45768,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13783,45770,45769,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13784,45771,45770,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13785,45772,45771,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13786,45773,45772,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13787,45774,45773,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13788,45776,45774,False,ineligible_nonconsecutive,ALLOWED
13789,45777,45776,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13790,45778,45777,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13791,45779,45778,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13792,45780,45779,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13793,45781,45780,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13794,45782,45781,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13795,45783,45782,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13796,45784,45783,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13797,45785,45784,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13798,45786,45785,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13799,45787,45786,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13800,45788,45787,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13801,45789,45788,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13802,45790,45789,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13803,45791,45790,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13804,45792,45791,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13805,45793,45792,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13806,45794,45793,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13807,45795,45794,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13808,45796,45795,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13809,45797,45796,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13810,45798,45797,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13811,45799,45798,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13812,45800,45799,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13813,45801,45800,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13814,45802,45801,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13815,45803,45802,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13816,45804,45803,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13817,45805,45804,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13818,45806,45805,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13819,45807,45806,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13820,45808,45807,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13821,45809,45808,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13822,45810,45809,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13823,45811,45810,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13824,45813,45811,False,ineligible_nonconsecutive,ALLOWED
13825,45814,45813,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13826,45815,45814,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13827,45816,45815,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13828,45817,45816,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13829,45818,45817,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13830,45819,45818,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13831,45820,45819,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13832,45821,45820,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13833,45822,45821,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13834,45823,45822,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13835,45825,45823,False,ineligible_nonconsecutive,ALLOWED
13836,45826,45825,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13837,45827,45826,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13838,45828,45827,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13839,45829,45828,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13840,45830,45829,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13841,45831,45830,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13842,45832,45831,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13843,45833,45832,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13844,45834,45833,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13845,45835,45834,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13846,45836,45835,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13847,45837,45836,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13848,45838,45837,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13849,45839,45838,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13850,45840,45839,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13851,45841,45840,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13852,45842,45841,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13853,45843,45842,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13854,45844,45843,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13855,45845,45844,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13856,45846,45845,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13857,45847,45846,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13858,45849,45847,False,ineligible_nonconsecutive,ALLOWED
13859,45850,45849,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13860,45851,45850,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13861,45852,45851,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13862,45853,45852,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13863,45854,45853,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13864,45855,45854,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13865,45856,45855,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13866,45857,45856,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13867,45861,45857,False,ineligible_nonconsecutive,ALLOWED
13868,45862,45861,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13869,45863,45862,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13870,45864,45863,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13871,45865,45864,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13872,45866,45865,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13873,45867,45866,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13874,45868,45867,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13875,45869,45868,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13876,45870,45869,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13877,45871,45870,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13878,45873,45871,False,ineligible_nonconsecutive,ALLOWED
13879,45874,45873,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13880,45875,45874,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13881,45876,45875,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13882,45877,45876,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13883,45878,45877,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13884,45879,45878,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13885,45880,45879,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13886,45881,45880,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13887,45882,45881,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13888,45883,45882,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13889,45885,45883,False,ineligible_nonconsecutive,ALLOWED
13890,45886,45885,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13891,45887,45886,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13892,45888,45887,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13893,45889,45888,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13894,45890,45889,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13895,45891,45890,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13896,45892,45891,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13897,45893,45892,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13898,45894,45893,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13899,45895,45894,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13900,45897,45895,False,ineligible_nonconsecutive,ALLOWED
13901,45898,45897,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13902,45899,45898,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13903,45900,45899,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13904,45901,45900,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13905,45902,45901,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13906,45903,45902,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13907,45904,45903,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13908,45905,45904,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13909,45906,45905,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13910,45907,45906,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13911,45909,45907,False,ineligible_nonconsecutive,ALLOWED
13912,45910,45909,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13913,45911,45910,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13914,45912,45911,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13915,45913,45912,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13916,45914,45913,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13917,45915,45914,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13918,45916,45915,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13919,45917,45916,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13920,45918,45917,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13921,45919,45918,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13922,45921,45919,False,ineligible_nonconsecutive,ALLOWED
13923,45922,45921,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13924,45923,45922,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13925,45924,45923,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13926,45925,45924,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13927,45926,45925,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13928,45927,45926,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13929,45928,45927,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13930,45929,45928,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13931,45930,45929,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13932,45931,45930,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13933,45933,45931,False,ineligible_nonconsecutive,ALLOWED
13934,45934,45933,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13935,45935,45934,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13936,45936,45935,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13937,45937,45936,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13938,45938,45937,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13939,45939,45938,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13940,45940,45939,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13941,45941,45940,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13942,45942,45941,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13943,45943,45942,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13944,45945,45943,False,ineligible_nonconsecutive,ALLOWED
13945,45946,45945,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13946,45947,45946,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13947,45948,45947,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13948,45949,45948,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13949,45950,45949,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13950,45951,45950,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13951,45952,45951,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13952,45953,45952,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13953,45954,45953,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13954,45955,45954,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13955,45957,45955,False,ineligible_nonconsecutive,ALLOWED
13956,45958,45957,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13957,45959,45958,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13958,45960,45959,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13959,45961,45960,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13960,45962,45961,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13961,45963,45962,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13962,45964,45963,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13963,45965,45964,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13964,45966,45965,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13965,45967,45966,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13966,45969,45967,False,ineligible_nonconsecutive,ALLOWED
13967,45970,45969,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13968,45971,45970,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13969,45972,45971,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13970,45973,45972,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13971,45974,45973,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13972,45975,45974,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13973,45976,45975,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13974,45977,45976,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13975,45978,45977,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13976,45979,45978,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13977,45981,45979,False,ineligible_nonconsecutive,ALLOWED
13978,45982,45981,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13979,45983,45982,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13980,45984,45983,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13981,45985,45984,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13982,45986,45985,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13983,45987,45986,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13984,45988,45987,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13985,45989,45988,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13986,45990,45989,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13987,45991,45990,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13988,45993,45991,False,ineligible_nonconsecutive,ALLOWED
13989,45994,45993,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13990,45995,45994,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13991,45996,45995,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13992,45997,45996,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13993,45998,45997,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13994,45999,45998,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13995,46000,45999,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13996,46001,46000,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13997,46002,46001,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13998,46003,46002,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
13999,46005,46003,False,ineligible_nonconsecutive,ALLOWED
14000,46006,46005,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14001,46007,46006,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14002,46008,46007,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14003,46009,46008,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14004,46010,46009,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14005,46011,46010,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14006,46012,46011,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14007,46013,46012,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14008,46014,46013,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14009,46015,46014,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14010,46016,46015,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14011,46017,46016,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14012,46018,46017,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14013,46019,46018,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14014,46020,46019,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
14015,46021,46020,True,retrospective_locked_candidate,LOCKED_DO_NOT_EVALUATE
